player,player_id,team_id,stint,start,end,rp_eligible,round_id,pick_id,team_from,teams_involved,trade_id,transaction_type,n_points,n_games,w_bat,w_sp,w_rp,ppg
Pete Alonso,37498,14,0,1,117,FALSE,3,30,NA,NA,NA,Draft,292,98,1,0,0,2.979591836734694
Pete Crow-Armstrong,4717833,8,0,1,117,FALSE,4,39,NA,NA,NA,Draft,334.5,98,1,0,0,3.413265306122449
Pete Fairbanks,42180,13,0,1,39,TRUE,23,266,NA,NA,NA,Draft,23.5,10,0,0.1,0.9,2.35
Rafael Devers,33859,7,0,1,117,FALSE,5,59,NA,NA,NA,Draft,250,98,1,0,0,2.5510204081632653
Raisel Iglesias,33618,5,0,1,117,TRUE,21,245,NA,NA,NA,Draft,144.5,32,0,0,1,4.515625
Ramon Laureano,35142,11,0,1,7,FALSE,18,210,NA,NA,NA,Draft,12,4,1,0,0,3
Randy Arozarena,36488,7,0,1,117,FALSE,8,86,NA,NA,NA,Draft,264.5,91,1,0,0,2.9065934065934065
Ranger Suarez,39817,2,0,1,117,FALSE,10,113,NA,NA,NA,Draft,248,17,0,1,0,14.588235294117647
Riley Greene,42179,14,0,1,117,FALSE,7,78,NA,NA,NA,Draft,246,94,1,0,0,2.617021276595745
Robbie Ray,32175,1,0,1,117,FALSE,12,136,NA,NA,NA,Draft,219,16,0,1,0,13.6875
Robert Garcia,5125167,12,0,1,16,TRUE,24,286,NA,NA,NA,Draft,13,5,0,0,1,2.6
Robert Suarez,4148749,14,0,1,94,TRUE,23,270,NA,NA,NA,Draft,127.5,31,0,0,1,4.112903225806452
Roman Anthony,5080767,9,0,1,89,FALSE,5,60,NA,NA,NA,Draft,59.5,30,1,0,0,1.9833333333333334
Ronald Acuna Jr.,36185,1,0,1,117,FALSE,1,9,NA,NA,NA,Draft,158,53,1,0,0,2.981132075471698
Royce Lewis,40635,5,0,1,41,FALSE,16,188,NA,NA,NA,Draft,37,21,1,0,0,1.7619047619047619
Ryan Helsley,39909,13,0,1,50,TRUE,22,263,NA,NA,NA,Draft,50,12,0,0,1,4.166666666666667
Ryan McMahon,33247,2,0,1,1,FALSE,NA,NA,NA,NA,NA,Free Agent,4,1,1,0,0,4
Ryan O'Hearn,35183,13,0,1,117,FALSE,21,242,NA,NA,NA,Draft,236,83,1,0,0,2.8433734939759034
Ryan Pepiot,4208281,7,0,1,38,FALSE,7,83,NA,NA,NA,Draft,0,0,NA,NA,NA,0
Ryan Walker,5000950,6,0,1,18,TRUE,22,264,NA,NA,NA,Draft,14,5,0,0,1,2.8
Ryan Weathers,41178,4,0,1,29,FALSE,19,220,NA,NA,NA,Draft,79,5,0,1,0,15.8
Ryne Nelson,4916269,8,0,1,30,TRUE,21,250,NA,NA,NA,Draft,47,4,0,1,0,11.75
Sal Frelick,4417795,11,0,1,34,FALSE,15,175,NA,NA,NA,Draft,43.5,23,1,0,0,1.891304347826087
Sal Stewart,5080771,4,0,1,117,FALSE,13,148,NA,NA,NA,Draft,294.5,97,1,0,0,3.036082474226804
Salvador Perez,31127,12,0,1,78,FALSE,11,123,NA,NA,NA,Draft,109.5,63,1,0,0,1.7380952380952381
Samuel Basallo,4917646,1,0,1,2,FALSE,NA,NA,NA,NA,NA,Free Agent,1.5,1,1,0,0,1.5
Sandy Alcantara,35241,14,0,1,117,FALSE,12,139,NA,NA,NA,Draft,330.5,21,0,1,0,15.738095238095237
Seiya Suzuki,4142424,9,0,1,63,FALSE,9,108,NA,NA,NA,Draft,94.5,37,1,0,0,2.554054054054054
Seth Lugo,34873,12,0,1,11,FALSE,NA,NA,NA,NA,NA,Free Agent,35,2,0,1,0,17.5
Shane Baz,39639,14,0,1,24,FALSE,16,187,NA,NA,NA,Draft,30,4,0,1,0,7.5
Shane McClanahan,41199,13,0,1,117,FALSE,9,98,NA,NA,NA,Draft,221.5,17,0,1,0,13.029411764705882
Shane Smith,5201814,5,0,1,12,FALSE,20,236,NA,NA,NA,Draft,-16,2,0,1,0,-8
Shea Langeliers,42598,5,0,1,117,FALSE,7,77,NA,NA,NA,Draft,264.5,88,1,0,0,3.0056818181818183
Shohei Ohtani,39832,14,0,1,117,FALSE,1,1,NA,NA,NA,Draft,299,65,0.8918918918918919,0.10810810810810811,0,4.6
Shota Imanaga,5134630,5,0,1,117,FALSE,14,164,NA,NA,NA,Draft,238,18,0,1,0,13.222222222222221
Sonny Gray,32082,1,0,1,117,FALSE,7,81,NA,NA,NA,Draft,283.5,17,0,1,0,16.676470588235293
Spencer Steer,4722857,5,0,1,117,FALSE,24,284,NA,NA,NA,Draft,219,91,1,0,0,2.4065934065934065
Spencer Strider,4307825,9,0,1,81,FALSE,7,84,NA,NA,NA,Draft,54.5,7,0,1,0,7.785714285714286
Spencer Torkelson,4424286,11,0,1,13,FALSE,13,151,NA,NA,NA,Draft,6,6,1,0,0,1
Steven Kwan,41996,12,0,1,97,FALSE,7,75,NA,NA,NA,Draft,135.5,73,1,0,0,1.856164383561644
TJ Friedl,36020,13,0,1,60,FALSE,15,170,NA,NA,NA,Draft,60.5,42,1,0,0,1.4404761904761905
Tanner Bibee,4345278,7,0,1,117,FALSE,11,131,NA,NA,NA,Draft,205.5,15,0,1,0,13.7
Tanner Scott,35135,6,0,1,3,TRUE,24,288,NA,NA,NA,Draft,5,2,0,0,1,2.5
Tarik Skubal,42409,12,0,1,47,FALSE,1,4,NA,NA,NA,Draft,135.5,7,0,1,0,19.357142857142858
Tatsuya Imai,5330833,4,0,1,30,FALSE,12,141,NA,NA,NA,Draft,-10,2,0,1,0,-5
Taylor Ward,34923,4,0,1,69,FALSE,8,93,NA,NA,NA,Draft,153,59,1,0,0,2.593220338983051
Teoscar Hernandez,33377,12,0,1,117,FALSE,10,118,NA,NA,NA,Draft,143,60,1,0,0,2.3833333333333333
Trea Turner,33710,14,0,1,26,FALSE,4,43,NA,NA,NA,Draft,42.5,18,1,0,0,2.361111111111111
Trent Grisham,34995,11,0,1,117,FALSE,11,127,NA,NA,NA,Draft,217.5,75,1,0,0,2.9
Trevor Megill,40080,6,0,1,33,TRUE,23,265,NA,NA,NA,Draft,28,11,0,0,1,2.5454545454545454
Trevor Rogers,39640,9,0,1,29,FALSE,13,156,NA,NA,NA,Draft,64.5,5,0,1,0,12.9
Trevor Story,32150,11,0,1,11,FALSE,14,162,NA,NA,NA,Draft,0,7,1,0,0,0
Trey Yesavage,4949041,12,0,1,117,FALSE,13,147,NA,NA,NA,Draft,172,13,0,1,0,13.23076923076923
Tyler Glasnow,33190,2,0,1,117,FALSE,7,80,NA,NA,NA,Draft,138.5,7,0,1,0,19.785714285714285
Tyler Rogers,34026,7,0,1,22,TRUE,25,299,NA,NA,NA,Draft,24,9,0,0,1,2.6666666666666665
Tyler Soderstrom,4686066,5,0,1,117,FALSE,9,101,NA,NA,NA,Draft,252.5,85,1,0,0,2.9705882352941178
Vinnie Pasquantino,4109109,13,0,1,117,FALSE,7,74,NA,NA,NA,Draft,164.5,71,1,0,0,2.316901408450704
Vladimir Guerrero Jr.,35002,1,0,1,117,FALSE,2,16,NA,NA,NA,Draft,217.5,90,1,0,0,2.4166666666666665
Will Smith,38309,2,0,1,115,FALSE,4,41,NA,NA,NA,Draft,112.5,52,1,0,0,2.1634615384615383
Will Vest,41606,9,0,1,7,TRUE,23,276,NA,NA,NA,Draft,1,3,0,0,1,0.3333333333333333
Willi Castro,34230,14,0,1,3,FALSE,NA,NA,NA,NA,NA,Free Agent,0,1,1,0,0,0
William Contreras,39895,4,0,1,117,FALSE,6,69,NA,NA,NA,Draft,244,91,1,0,0,2.681318681318681
Willson Contreras,32532,12,0,1,117,FALSE,15,172,NA,NA,NA,Draft,271,89,1,0,0,3.044943820224719
Willy Adames,33675,1,0,1,117,FALSE,9,105,NA,NA,NA,Draft,197,92,1,0,0,2.141304347826087
Wilyer Abreu,4990055,12,0,1,117,FALSE,14,166,NA,NA,NA,Draft,253,91,1,0,0,2.78021978021978
Wyatt Langford,4719324,6,0,1,106,FALSE,5,49,NA,NA,NA,Draft,121,40,1,0,0,3.025
Xander Bogaerts,31606,13,0,1,117,FALSE,17,194,NA,NA,NA,Draft,195,93,1,0,0,2.096774193548387
Xavier Edwards,41326,8,0,1,117,FALSE,17,202,NA,NA,NA,Draft,262.5,97,1,0,0,2.7061855670103094
Yainer Diaz,4781491,14,0,1,25,FALSE,21,246,NA,NA,NA,Draft,23.5,15,1,0,0,1.5666666666666667
Yandy Diaz,33481,13,0,1,117,FALSE,8,95,NA,NA,NA,Draft,286.5,93,1,0,0,3.0806451612903225
Yordan Alvarez,36018,4,0,1,69,FALSE,2,21,NA,NA,NA,Draft,235.5,60,1,0,0,3.925
Yoshinobu Yamamoto,4872587,7,0,1,117,FALSE,1,11,NA,NA,NA,Draft,343,17,0,1,0,20.176470588235293
Yusei Kikuchi,41415,1,0,1,22,FALSE,23,273,NA,NA,NA,Draft,12.5,4,0,1,0,3.125
Zac Gallen,39910,7,0,1,38,FALSE,10,110,NA,NA,NA,Draft,43,6,0,1,0,7.166666666666667
Zach Eflin,32804,9,0,1,7,FALSE,25,300,NA,NA,NA,Draft,11,1,0,1,0,11
Zach McKinstry,38420,14,0,1,7,FALSE,24,283,NA,NA,NA,Draft,-0.5,3,1,0,0,-0.16666666666666666
Zach Neto,4666100,14,0,1,117,FALSE,8,91,NA,NA,NA,Draft,210.5,80,1,0,0,2.63125
Zack Littell,36052,11,0,1,11,FALSE,17,199,NA,NA,NA,Draft,0,0,0,1,0,0
Zack Wheeler,31267,13,0,1,117,FALSE,6,71,NA,NA,NA,Draft,326.5,15,0,1,0,21.766666666666666
Braxton Ashcraft,41282,2,0,2,117,TRUE,NA,NA,NA,NA,NA,Free Agent,315,19,0,1,0,16.57894736842105
Chase Meidroth,5136929,5,0,2,33,FALSE,NA,NA,NA,NA,NA,Free Agent,44,21,1,0,0,2.0952380952380953
Nolan Gorman,41174,4,0,2,2,FALSE,NA,NA,NA,NA,NA,Free Agent,3.5,1,1,0,0,3.5
Tyler Wells,4717904,11,0,2,11,TRUE,NA,NA,NA,NA,NA,Free Agent,11,4,0,0,1,2.75
Brayan Rocchio,41217,4,0,3,5,FALSE,NA,NA,NA,NA,NA,Free Agent,2.5,3,1,0,0,0.8333333333333334
Dominic Canzone,4345621,1,0,3,6,FALSE,NA,NA,NA,NA,NA,Free Agent,5.5,3,1,0,0,1.8333333333333333
Francisco Alvarez,41253,1,0,4,4,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,1,0,0,0
Javier Baez,32127,8,0,4,36,FALSE,NA,NA,NA,NA,NA,Free Agent,36,22,1,0,0,1.6363636363636365
Justin Crawford,5080642,13,0,4,8,FALSE,NA,NA,NA,NA,NA,Free Agent,1.5,2,1,0,0,0.75
Lucas Erceg,36618,6,0,4,27,TRUE,NA,NA,NA,NA,NA,Free Agent,20.5,9,0,0,1,2.2777777777777777
Luke Raley,40422,14,0,4,16,FALSE,NA,NA,NA,NA,NA,Free Agent,10.5,9,1,0,0,1.1666666666666667
Andres Gimenez,37729,12,0,5,15,FALSE,NA,NA,NA,NA,NA,Free Agent,17,9,1,0,0,1.8888888888888888
Brett Baty,42414,11,0,5,17,FALSE,NA,NA,NA,NA,NA,Free Agent,11.5,6,1,0,0,1.9166666666666667
Garrett Mitchell,4313442,9,0,5,7,FALSE,NA,NA,NA,NA,NA,Free Agent,-2,2,1,0,0,-1
Johan Oviedo,41405,12,0,5,6,FALSE,NA,NA,NA,NA,NA,Free Agent,-1.5,1,0,0,1,-1.5
Jordan Walker,4684778,6,0,5,117,FALSE,NA,NA,NA,NA,NA,Free Agent,311,92,1,0,0,3.380434782608696
Jorge Soler,32558,2,0,5,15,FALSE,NA,NA,NA,NA,NA,Free Agent,17.5,8,1,0,0,2.1875
Owen Caissie,4917685,1,0,5,29,FALSE,NA,NA,NA,NA,NA,Free Agent,25.5,17,1,0,0,1.5
Colt Keith,4683384,4,0,6,25,FALSE,NA,NA,NA,NA,NA,Free Agent,26,14,1,0,0,1.8571428571428572
Emerson Hancock,4297897,12,0,6,18,FALSE,NA,NA,NA,NA,NA,Free Agent,30.5,2,0,1,0,15.25
Joey Wiemer,4417134,1,0,6,19,FALSE,NA,NA,NA,NA,NA,Free Agent,9,8,1,0,0,1.125
Randy Vasquez,4722847,6,0,6,57,FALSE,NA,NA,NA,NA,NA,Free Agent,107,9,0,1,0,11.88888888888889
Reynaldo Lopez,33860,7,0,6,37,FALSE,NA,NA,NA,NA,NA,Free Agent,25.5,4,0,0.8,0.19999999999999996,6.375
Bryan Abreu,41208,12,1,7,12,TRUE,21,243,NA,NA,NA,Free Agent,0,2,0,0,1,0
Jake Bauers,35013,5,0,7,117,FALSE,NA,NA,NA,NA,NA,Free Agent,255.5,84,1,0,0,3.0416666666666665
Jordan Romano,36380,2,0,7,33,TRUE,NA,NA,NA,NA,NA,Free Agent,-0.5,9,0,0,1,-0.05555555555555555
Max Scherzer,28976,13,0,7,7,FALSE,NA,NA,NA,NA,NA,Free Agent,20.5,1,0,1,0,20.5
Miguel Vargas,42453,1,1,7,7,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,1,0,0,0
Aaron Ashby,41325,7,0,8,11,TRUE,NA,NA,NA,NA,NA,Free Agent,1.5,2,0,0,1,0.75
Cam Smith,5080766,9,0,8,9,FALSE,NA,NA,NA,NA,NA,Free Agent,1,1,1,0,0,1
Eric Lauer,39915,13,0,8,12,TRUE,NA,NA,NA,NA,NA,Free Agent,-2.5,1,0,1,0,-2.5
Erik Sabrowski,5194333,9,0,8,64,TRUE,NA,NA,NA,NA,NA,Free Agent,90,21,0,0,1,4.285714285714286
Jesus Sanchez,39957,14,0,8,13,FALSE,NA,NA,NA,NA,NA,Free Agent,-1,5,1,0,0,-0.2
Liam Hicks,4725251,9,0,8,117,FALSE,NA,NA,NA,NA,NA,Free Agent,227,76,1,0,0,2.986842105263158
Miguel Vargas,42453,8,2,8,117,FALSE,NA,NA,NA,NA,NA,Free Agent,302.5,91,1,0,0,3.3241758241758244
Noah Cameron,4417208,14,1,8,8,FALSE,NA,NA,NA,NA,NA,Free Agent,13.5,1,0,1,0,13.5
Nolan Gorman,41174,1,1,8,12,FALSE,NA,NA,NA,NA,NA,Free Agent,5.5,2,1,0,0,2.75
Parker Messick,4619898,11,0,8,117,FALSE,NA,NA,NA,NA,NA,Free Agent,286,18,0,1,0,15.88888888888889
TJ Rumfield,5014349,14,0,8,25,FALSE,NA,NA,NA,NA,NA,Free Agent,24.5,16,1,0,0,1.53125
David Peterson,40921,13,0,9,9,FALSE,NA,NA,NA,NA,NA,Free Agent,-2.5,1,0,1,0,-2.5
Jonathan India,41171,6,1,9,9,FALSE,NA,NA,NA,NA,NA,Free Agent,0,1,1,0,0,0
Josh Bell,32517,2,0,9,50,FALSE,NA,NA,NA,NA,NA,Free Agent,62,33,1,0,0,1.878787878787879
Kyle Isbel,41263,2,0,9,10,FALSE,NA,NA,NA,NA,NA,Free Agent,0.5,1,1,0,0,0.5
Lance McCullers Jr.,32764,14,0,9,12,FALSE,NA,NA,NA,NA,NA,Free Agent,3.5,1,0,1,0,3.5
Paul Sewald,35009,4,0,9,117,TRUE,NA,NA,NA,NA,NA,Free Agent,129.5,36,0,0,1,3.5972222222222223
Ramon Laureano,35142,4,1,9,10,FALSE,NA,NA,NA,NA,NA,Free Agent,-0.5,1,1,0,0,-0.5
Dominic Canzone,4345621,9,1,10,11,FALSE,NA,NA,NA,NA,NA,Free Agent,-0.5,1,1,0,0,-0.5
Kyle Harrison,4683375,6,0,10,18,FALSE,NA,NA,NA,NA,NA,Free Agent,18,2,0,1,0,9
Mauricio Dubon,35304,11,0,10,117,FALSE,NA,NA,NA,NA,NA,Free Agent,219,86,1,0,0,2.546511627906977
Michael McGreevy,4424141,11,0,10,117,FALSE,NA,NA,NA,NA,NA,Free Agent,149,13,0,1,0,11.461538461538462
Will Warren,5132011,13,0,10,12,FALSE,NA,NA,NA,NA,NA,Free Agent,15,1,0,1,0,15
Bryce Elder,4301067,12,0,11,96,FALSE,NA,NA,NA,NA,NA,Free Agent,212,16,0,1,0,13.25
Cam Smith,5080766,4,1,11,37,FALSE,NA,NA,NA,NA,NA,Free Agent,46.5,21,1,0,0,2.2142857142857144
Garrett Mitchell,4313442,6,1,11,12,FALSE,NA,NA,NA,NA,NA,Free Agent,13.5,2,1,0,0,6.75
Grant Anderson,42161,7,0,11,12,TRUE,NA,NA,NA,NA,NA,Free Agent,-1.5,1,0,0,1,-1.5
Jonathan India,41171,4,2,11,19,FALSE,NA,NA,NA,NA,NA,Free Agent,18.5,7,1,0,0,2.642857142857143
Landen Roupp,4345404,2,0,11,11,FALSE,NA,NA,NA,NA,NA,Free Agent,3.5,1,0,1,0,3.5
Michael Soroka,34984,7,0,11,117,FALSE,NA,NA,NA,NA,NA,Free Agent,156,11,0,1,0,14.181818181818182
Ben Brown,41516,2,0,12,12,TRUE,NA,NA,NA,NA,NA,Free Agent,-3,1,0,0,1,-3
Gregory Soto,39804,7,0,12,117,TRUE,NA,NA,NA,NA,NA,Free Agent,108.5,36,0,0,1,3.013888888888889
Marcell Ozuna,31668,2,1,12,15,FALSE,NA,NA,NA,NA,NA,Free Agent,0,1,1,0,0,0
Mark Vientos,41034,12,0,12,18,FALSE,NA,NA,NA,NA,NA,Free Agent,2,5,1,0,0,0.4
Max Muncy,4872686,14,0,12,32,FALSE,NA,NA,NA,NA,NA,Free Agent,23.5,18,1,0,0,1.3055555555555556
Ramon Laureano,35142,9,2,12,38,FALSE,NA,NA,NA,NA,NA,Free Agent,51,22,1,0,0,2.3181818181818183
Reid Detmers,4326697,9,0,12,15,TRUE,NA,NA,NA,NA,NA,Free Agent,0.5,1,0,1,0,0.5
Riley O'Brien,41509,11,0,12,117,TRUE,NA,NA,NA,NA,NA,Free Agent,139,36,0,0,1,3.861111111111111
Tobias Myers,39716,11,0,12,54,TRUE,NA,NA,NA,NA,NA,Free Agent,31.5,10,0,0.09090909090909091,0.9090909090909091,3.15
Tristan Gray,39918,11,0,12,17,FALSE,NA,NA,NA,NA,NA,Free Agent,-1,3,1,0,0,-0.3333333333333333
Clay Holmes,32827,14,1,13,52,FALSE,NA,NA,NA,NA,NA,Free Agent,106,7,0,1,0,15.142857142857142
Cole Young,5080641,1,0,13,15,FALSE,NA,NA,NA,NA,NA,Free Agent,2,3,1,0,0,0.6666666666666666
Francisco Alvarez,41253,13,1,13,34,FALSE,NA,NA,NA,NA,NA,Free Agent,11,14,1,0,0,0.7857142857142857
Garrett Whitlock,39674,12,1,13,14,TRUE,NA,NA,NA,NA,NA,Free Agent,7,2,0,0,1,3.5
Jake Cronenworth,36364,6,1,13,15,FALSE,NA,NA,NA,NA,NA,Free Agent,4.5,1,1,0,0,4.5
Jason Adam,32145,7,0,13,32,TRUE,NA,NA,NA,NA,NA,Free Agent,25,7,0,0,1,3.5714285714285716
Nick Gonzales,4311634,2,0,13,13,FALSE,NA,NA,NA,NA,NA,Free Agent,0.5,1,1,0,0,0.5
Otto Lopez,41917,13,1,13,117,FALSE,NA,NA,NA,NA,NA,Free Agent,234.5,79,1,0,0,2.9683544303797467
Taj Bradley,42480,5,0,13,117,FALSE,NA,NA,NA,NA,NA,Free Agent,155.5,11,0,1,0,14.136363636363637
Brady House,4872681,11,0,14,26,FALSE,NA,NA,NA,NA,NA,Free Agent,2.5,10,1,0,0,0.25
Cade Cavalli,4308037,2,1,14,14,FALSE,NA,NA,NA,NA,NA,Free Agent,9,1,0,1,0,9
Kyle Isbel,41263,11,1,14,19,FALSE,NA,NA,NA,NA,NA,Free Agent,4.5,5,1,0,0,0.9
Noah Cameron,4417208,4,2,14,20,FALSE,20,237,NA,NA,NA,Free Agent,16.5,2,0,1,0,8.25
Troy Johnston,4346111,14,0,14,25,FALSE,NA,NA,NA,NA,NA,Free Agent,18.5,9,1,0,0,2.0555555555555554
Bryan King,5201821,12,0,15,26,TRUE,NA,NA,NA,NA,NA,Free Agent,11.5,3,0,0,1,3.8333333333333335
Eduardo Rodriguez,32675,14,0,15,37,FALSE,NA,NA,NA,NA,NA,Free Agent,30.5,4,0,1,0,7.625
Joe Boyle,4298087,2,0,15,19,FALSE,NA,NA,NA,NA,NA,Free Agent,0.5,1,0,1,0,0.5
Tony Santillan,40950,12,0,15,40,TRUE,NA,NA,NA,NA,NA,Free Agent,21.5,8,0,0,1,2.6875
Dillon Dingler,4345620,2,0,16,19,FALSE,NA,NA,NA,NA,NA,Free Agent,9.5,4,1,0,0,2.375
Jeffrey Springs,35397,1,0,16,38,FALSE,NA,NA,NA,NA,NA,Free Agent,62,5,0,1,0,12.4
Mickey Moniak,36181,2,1,16,117,FALSE,NA,NA,NA,NA,NA,Free Agent,142,55,1,0,0,2.581818181818182
Rhett Lowder,4758873,9,0,16,16,FALSE,NA,NA,NA,NA,NA,Free Agent,1,1,0,1,0,1
Seth Lugo,34873,12,1,16,50,FALSE,NA,NA,NA,NA,NA,Free Agent,85,7,0,1,0,12.142857142857142
Spencer Torkelson,4424286,6,1,16,61,FALSE,NA,NA,NA,NA,NA,Free Agent,73,40,1,0,0,1.825
Willi Castro,34230,1,1,16,16,FALSE,NA,NA,NA,NA,NA,Free Agent,-1.5,1,1,0,0,-1.5
Andres Gimenez,37729,1,1,17,40,FALSE,NA,NA,NA,NA,NA,Free Agent,32.5,19,1,0,0,1.7105263157894737
Ernie Clement,41287,12,1,17,54,FALSE,17,195,NA,NA,NA,Free Agent,50.5,25,1,0,0,2.02
Garrett Mitchell,4313442,14,2,17,33,FALSE,NA,NA,NA,NA,NA,Free Agent,25.5,15,1,0,0,1.7
Lance McCullers Jr.,32764,9,1,17,20,FALSE,NA,NA,NA,NA,NA,Free Agent,-1,1,0,1,0,-1
Brandon Marsh,40803,11,0,18,117,FALSE,NA,NA,NA,NA,NA,Free Agent,208,80,1,0,0,2.6
Ildemaro Vargas,32985,11,0,18,108,FALSE,NA,NA,NA,NA,NA,Free Agent,152.5,65,1,0,0,2.3461538461538463
Jakob Junis,36056,4,0,18,40,TRUE,NA,NA,NA,NA,NA,Free Agent,23.5,8,0,0,1,2.9375
Luis Gil,40626,11,0,18,24,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,0,1,0,0
Angel Martinez,42497,9,0,19,25,FALSE,NA,NA,NA,NA,NA,Free Agent,7.5,6,1,0,0,1.25
Daniel Susac,4751554,12,0,19,19,FALSE,NA,NA,NA,NA,NA,Free Agent,1.5,1,1,0,0,1.5
Fernando Cruz,34068,6,0,19,20,TRUE,NA,NA,NA,NA,NA,Free Agent,0,1,0,0,1,0
J.P. Crawford,33210,12,0,19,23,FALSE,NA,NA,NA,NA,NA,Free Agent,3.5,4,1,0,0,0.875
Jorge Soler,32558,7,1,19,117,FALSE,NA,NA,NA,NA,NA,Free Agent,114,58,1,0,0,1.9655172413793103
Jung Hoo Lee,5134621,6,1,19,59,FALSE,NA,NA,NA,NA,NA,Free Agent,66,28,1,0,0,2.357142857142857
Landen Roupp,4345404,9,1,19,110,FALSE,NA,NA,NA,NA,NA,Free Agent,169.5,14,0,1,0,12.107142857142858
Noah Schultz,5080754,4,0,19,22,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,0,1,0,0
Alex Vesia,42622,4,0,20,36,TRUE,NA,NA,NA,NA,NA,Free Agent,16,6,0,0,1,2.6666666666666665
Cole Young,5080641,4,1,20,21,FALSE,NA,NA,NA,NA,NA,Free Agent,-1,2,1,0,0,-0.5
Grant Holmes,33840,7,0,20,21,FALSE,NA,NA,NA,NA,NA,Free Agent,5,1,0,1,0,5
Jeff McNeil,33900,11,1,20,24,FALSE,NA,NA,NA,NA,NA,Free Agent,6,5,1,0,0,1.2
Jo Adell,40854,1,1,20,117,FALSE,NA,NA,NA,NA,NA,Free Agent,173,81,1,0,0,2.1358024691358026
JoJo Romero,40456,12,0,20,22,TRUE,NA,NA,NA,NA,NA,Free Agent,9.5,2,0,0,1,4.75
Nolan Gorman,41174,2,2,20,22,FALSE,NA,NA,NA,NA,NA,Free Agent,0.5,2,1,0,0,0.25
Reid Detmers,4326697,2,1,20,56,TRUE,NA,NA,NA,NA,NA,Free Agent,80.5,7,0,1,0,11.5
Ben Brown,41516,6,1,21,22,TRUE,NA,NA,NA,NA,NA,Free Agent,6,1,0,0,1,6
Emerson Hancock,4297897,9,1,21,90,FALSE,NA,NA,NA,NA,NA,Free Agent,173.5,11,0,1,0,15.772727272727273
Garrett Whitlock,39674,13,2,21,23,TRUE,NA,NA,NA,NA,NA,Free Agent,3,1,0,0,1,3
Jacob Young,4414210,4,0,21,26,FALSE,NA,NA,NA,NA,NA,Free Agent,-1,3,1,0,0,-0.3333333333333333
Rece Hinds,42545,9,0,21,29,FALSE,NA,NA,NA,NA,NA,Free Agent,5,6,1,0,0,0.8333333333333334
Luke Raley,40422,7,1,22,39,FALSE,NA,NA,NA,NA,NA,Free Agent,16,14,1,0,0,1.1428571428571428
Spencer Arrighetti,4726080,4,0,22,30,FALSE,NA,NA,NA,NA,NA,Free Agent,31.5,2,0,1,0,15.75
Daylen Lile,4917889,4,1,23,40,FALSE,NA,NA,NA,NA,NA,Free Agent,45.5,14,1,0,0,3.25
Jake Burger,39882,12,1,23,29,FALSE,NA,NA,NA,NA,NA,Free Agent,7,5,1,0,0,1.4
Jeremiah Jackson,41264,1,0,23,47,FALSE,NA,NA,NA,NA,NA,Free Agent,18,19,1,0,0,0.9473684210526315
Joey Wiemer,4417134,2,1,23,24,FALSE,NA,NA,NA,NA,NA,Free Agent,4.5,2,1,0,0,2.25
Louis Varland,4917888,6,0,23,47,TRUE,NA,NA,NA,NA,NA,Free Agent,48,10,0,0,1,4.8
Rico Garcia,41382,7,0,23,117,TRUE,NA,NA,NA,NA,NA,Free Agent,101.5,36,0,0,1,2.8194444444444446
Aaron Civale,40934,13,0,24,24,FALSE,NA,NA,NA,NA,NA,Free Agent,-4,1,0,1,0,-4
Dillon Dingler,4345620,9,1,24,34,FALSE,NA,NA,NA,NA,NA,Free Agent,14,8,1,0,0,1.75
Jose Fernandez,5010500,4,0,24,29,FALSE,NA,NA,NA,NA,NA,Free Agent,11.5,5,1,0,0,2.3
Trevor Story,32150,12,1,24,24,FALSE,NA,NA,NA,NA,NA,Free Agent,-2,1,1,0,0,-2
Austin Martin,4297998,11,0,25,32,FALSE,NA,NA,NA,NA,NA,Free Agent,12.5,5,1,0,0,2.5
Bryan Baker,40884,1,0,25,28,TRUE,NA,NA,NA,NA,NA,Free Agent,-1.5,1,0,0,1,-1.5
Daniel Schneemann,42001,12,0,25,26,FALSE,NA,NA,NA,NA,NA,Free Agent,3.5,2,1,0,0,1.75
Davis Martin,42823,14,0,25,117,FALSE,NA,NA,NA,NA,NA,Free Agent,189,15,0,1,0,12.6
Dean Kremer,38295,11,0,25,25,FALSE,NA,NA,NA,NA,NA,Free Agent,0,0,0,1,0,0
Gavin Sheets,40700,11,0,25,29,FALSE,NA,NA,NA,NA,NA,Free Agent,-1,4,1,0,0,-0.25
Jameson Taillon,31258,2,0,25,25,FALSE,NA,NA,NA,NA,NA,Free Agent,18.5,1,0,1,0,18.5
Joel Kuhnel,40855,11,0,25,32,TRUE,NA,NA,NA,NA,NA,Free Agent,1,3,0,0,1,0.3333333333333333
Ryan Walker,5000950,13,1,25,31,TRUE,NA,NA,NA,NA,NA,Free Agent,13.5,3,0,0,1,4.5
Cole Young,5080641,4,2,26,28,FALSE,NA,NA,NA,NA,NA,Free Agent,2,3,1,0,0,0.6666666666666666
Dominic Smith,33218,14,0,26,65,FALSE,NA,NA,NA,NA,NA,Free Agent,41.5,26,1,0,0,1.5961538461538463
