points,played,start,relief,relief_start,qs,save,home_runs,blue_balls,hr_allowed,p_walks,p_ibb,p_hbp,p_outs,p_er,p_win,p_lose,p_blsv,p_hold,p_k,p_cg,h_1b,h_2b,h_3b,b_ab,b_pa,b_walks,b_hpb,b_ibb,b_sf,b_runs,b_rbi,b_k,b_gidp,p_loss,player,player_id,team_id,game_id,scoring_period_id,matchup_id,eligible_slots,lineup_id,in_lineup,pitcher,batter,season,playoffs
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Reid Detmers,4326697,6,13,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,Jake Burger,39882,6,13,26,3,3/7/19/11/12/16/17,12,TRUE,FALSE,TRUE,2024,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,2,0,NA,Nolan Gorman,41174,6,13,26,3,2/6/19/11/12/16/17,2,TRUE,FALSE,TRUE,2024,FALSE
8,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,0,0,0,1,1,0,0,NA,Tyler O'Neill,34168,6,13,26,3,8/5/12/16/17/10,5,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Evan Phillips,37911,6,13,26,3,13/15/16/17,15,TRUE,TRUE,FALSE,2024,FALSE
-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,1,NA,Ryan Mountcastle,34940,6,13,26,3,1/7/19/11/12/16/17,7,TRUE,FALSE,TRUE,2024,FALSE
-1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,0,NA,Maikel Garcia,4905884,6,13,26,3,3/7/19/12/16/17,3,TRUE,FALSE,TRUE,2024,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,NA,Charlie Blackmon,31084,6,13,26,3,10/5/11/12/16/17,5,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Brady Singer,41172,6,13,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Ranger Suarez,39817,6,13,26,3,13/14/16/17,16,FALSE,FALSE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Freddy Peralta,39825,6,13,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Jose Leclerc,33926,6,13,26,3,13/15/16/17,15,TRUE,TRUE,FALSE,2024,FALSE
17,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,0,2,0,0,17,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Graham Ashcraft,4084179,6,13,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Ryan Pressly,33072,6,13,26,3,13/15/16/17,15,TRUE,TRUE,FALSE,2024,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,0,0,0,0,0,0,NA,Francisco Lindor,32129,6,13,26,3,4/6/19/12/16/17,6,TRUE,FALSE,TRUE,2024,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,0,0,0,0,0,0,2,0,NA,Sal Frelick,4417795,6,13,26,3,9/10/5/12/16/17/8,5,TRUE,FALSE,TRUE,2024,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0,1,0,0,0,NA,Kyle Tucker,34967,12,14,26,3,10/5/12/16/17,5,TRUE,FALSE,TRUE,2024,FALSE
3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,2,0,0,0,1,0,1,0,NA,Fernando Tatis Jr.,35983,12,14,26,3,10/5/12/16/17,5,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Aaron Nola,33709,12,14,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Logan Gilbert,41221,12,14,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2,0,NA,Bryan Reynolds,38980,12,14,26,3,8/5/12/16/17/10,5,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Luis Robert Jr.,39631,12,14,26,3,9/5/12/16/17,16,FALSE,FALSE,FALSE,2024,FALSE
17,0,TRUE,FALSE,FALSE,TRUE,FALSE,0,FALSE,1,0,0,0,21,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Mitch Keller,33722,12,14,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Chris Sale,30948,12,14,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,1,0,NA,J.T. Realmuto,32177,12,14,26,3,0/12/16/17,0,TRUE,FALSE,TRUE,2024,FALSE
8,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,1,0,1,1,1,0,NA,Triston Casas,41180,12,14,26,3,1/7/19/12/16/17,1,TRUE,FALSE,TRUE,2024,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,0,0,0,1,0,0,2,NA,Jake Cronenworth,36364,12,14,26,3,1/2/6/7/19/12/16/17,2,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Hunter Greene,39635,12,14,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,1,0,2,0,NA,Josh Bell,32517,12,14,26,3,1/7/19/11/12/16/17,7,TRUE,FALSE,TRUE,2024,FALSE
2,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2,2,0,0,18,5,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Nathan Eovaldi,31174,12,14,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Josh Jung,42437,12,14,26,3,3/7/19/12/16/17,17,FALSE,FALSE,FALSE,2024,FALSE
4.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,1,0,0,0,1,0,1,0,NA,Jeremy Pena,41273,12,14,26,3,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2024,FALSE
1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,0,0,0,0,0,0,1,0,NA,Giancarlo Stanton,30583,12,14,26,3,10/5/11/12/16/17,5,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Andres Munoz,40939,12,14,26,3,13/15/16/17,15,TRUE,TRUE,FALSE,2024,FALSE
1,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,1,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Yennier Cano,35536,12,14,26,3,13/15/16/17,15,TRUE,TRUE,FALSE,2024,FALSE
5.5,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Robert Suarez,4148749,12,14,26,3,13/15/16/17,15,TRUE,TRUE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Tanner Houck,41009,12,14,26,3,13/14/16/17,16,FALSE,FALSE,FALSE,2024,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,1,0,NA,Orlando Arcia,32530,12,14,26,3,4/6/19/12/16/17,6,TRUE,FALSE,TRUE,2024,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,1,0,NA,Alex Verdugo,33786,12,14,26,3,10/5/12/16/17/8,5,TRUE,FALSE,TRUE,2024,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,NA,Brett Baty,42414,12,14,26,3,3/7/19/12/16/17,16,FALSE,FALSE,FALSE,2024,FALSE
-2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,2,NA,Ty France,35591,12,14,26,3,1/7/19/12/16/17,12,TRUE,FALSE,TRUE,2024,FALSE
2,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,0,0,0,0,1,0,2,0,NA,Jared Triolo,42933,12,14,26,3,3/7/19/12/16/17/2/6,3,TRUE,FALSE,TRUE,2024,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,NA,Mookie Betts,33039,1,15,26,3,2/6/19/10/5/12/16/17/4,2,TRUE,FALSE,TRUE,2024,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Julio Rodriguez,41044,1,15,26,3,9/5/12/16/17,5,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Yoshinobu Yamamoto,4872587,1,15,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Blake Snell,33748,1,15,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,1,0,NA,Nolan Arenado,31261,1,15,26,3,3/7/19/12/16/17,7,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Carlos Rodon,33696,1,15,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
7.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,1,1,1,0,NA,Cedric Mullins,35578,1,15,26,3,9/5/12/16/17,5,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Cristian Javier,41261,1,15,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
1.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,1,0,NA,Rhys Hoskins,35291,1,15,26,3,1/7/19/12/16/17/11,1,TRUE,FALSE,TRUE,2024,FALSE
2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,4,0,0,0,0,1,0,1,0,NA,Willy Adames,33675,1,15,26,3,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2024,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,NA,Matt Chapman,33857,1,15,26,3,3/7/19/12/16/17,3,TRUE,FALSE,TRUE,2024,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,NA,Salvador Perez,31127,1,15,26,3,0/1/7/19/11/12/16/17,0,TRUE,FALSE,TRUE,2024,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,0,0,0,1,0,0,0,NA,Wyatt Langford,4719324,1,15,26,3,8/5/12/16/17/11,5,TRUE,FALSE,TRUE,2024,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Byron Buxton,32655,1,15,26,3,11/12/16/17/9/5,12,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,David Bednar,38303,1,15,26,3,13/15/16/17,15,TRUE,TRUE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Max Scherzer,28976,1,15,26,3,13/14/16/17,17,FALSE,FALSE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Carlos Estevez,34861,1,15,26,3,13/15/16/17,15,TRUE,TRUE,FALSE,2024,FALSE
4,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,1,0,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Kenley Jansen,29630,1,15,26,3,13/15/16/17,15,TRUE,TRUE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Aaron Civale,40934,1,15,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
4,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,1,0,0,NA,Jackson Merrill,4872691,1,15,26,3,4/6/19/12/16/17/9/5,6,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Jordan Hicks,37909,1,15,26,3,13/15/16/17/14,16,FALSE,FALSE,FALSE,2024,FALSE
0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,1,0,NA,Alex Kirilloff,40636,1,15,26,3,1/7/19/10/5/12/16/17,5,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Paul Blackburn,32776,1,15,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
4,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,0,0,0,1,0,2,0,NA,Mike Trout,30836,1,15,26,3,9/5/12/16/17,5,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Jose Alvarado,36063,1,15,26,3,13/15/16/17,16,FALSE,FALSE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Kris Bryant,33172,1,15,26,3,10/5/11/12/16/17,16,FALSE,FALSE,FALSE,2024,FALSE
7,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,5,1,0,0,0,2,1,0,0,NA,Ronald Acuna Jr.,36185,2,16,26,3,10/5/12/16/17,5,TRUE,FALSE,TRUE,2024,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,1,1,0,0,NA,Vladimir Guerrero Jr.,35002,2,16,26,3,1/7/19/11/12/16/17,1,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Tarik Skubal,42409,2,16,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Tyler Glasnow,33190,2,16,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
7,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,2,0,0,NA,Max Muncy,33303,2,16,26,3,3/7/19/12/16/17,3,TRUE,FALSE,TRUE,2024,FALSE
0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,NA,Anthony Santander,36084,2,16,26,3,10/5/11/12/16/17,5,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Joe Musgrove,34848,2,16,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
3.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,0,0,0,0,1,1,0,NA,Jorge Soler,32558,2,16,26,3,10/5/11/12/16/17,5,TRUE,FALSE,TRUE,2024,FALSE
12,1,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,0,0,0,0,1,4,0,0,NA,Marcell Ozuna,31668,2,16,26,3,11/12/16/17,12,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Michael King,40429,2,16,26,3,13/14/15/16/17,16,FALSE,FALSE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Sean Murphy,33557,2,16,26,3,0/12/16/17,16,FALSE,FALSE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Kyle Harrison,4683375,2,16,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Nathaniel Lowe,40538,2,16,26,3,1/7/19/12/16/17,17,FALSE,FALSE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Ryan Pepiot,4208281,2,16,26,3,13/15/16/17/14,16,FALSE,FALSE,FALSE,2024,FALSE
9,0,FALSE,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Mason Miller,4730225,2,16,26,3,13/14/16/17/15,15,TRUE,TRUE,FALSE,2024,FALSE
-2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,2,NA,Luis Campusano,40521,2,16,26,3,0/12/16/17,0,TRUE,FALSE,TRUE,2024,FALSE
7.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,4,0,0,0,1,0,1,0,NA,Will Benson,39216,2,16,26,3,8/10/5/12/16/17/9,5,TRUE,FALSE,TRUE,2024,FALSE
1,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,NA,Brice Turang,41179,2,16,26,3,2/4/6/19/12/16/17,2,TRUE,FALSE,TRUE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Michael Wacha,32640,2,16,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
2.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,1,0,0,0,1,0,1,0,NA,Jordan Westburg,4298641,2,16,26,3,2/3/6/7/19/12/16/17,6,TRUE,FALSE,TRUE,2024,FALSE
6.5,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,1,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Justin Slaten,4917925,2,16,26,3,13/15/16/17,15,TRUE,TRUE,FALSE,2024,FALSE
0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Ian Hamilton,41127,2,16,26,3,13/15/16/17,15,TRUE,TRUE,FALSE,2024,FALSE
3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,0,0,0,0,1,0,0,0,NA,Jung Hoo Lee,5134621,2,16,26,3,9/5/12/16/17,5,TRUE,FALSE,TRUE,2024,FALSE
-3,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,0,NA,Oneil Cruz,39712,2,16,26,3,4/6/19/12/16/17,4,TRUE,FALSE,TRUE,2024,FALSE
-0.5,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,0,NA,Colt Keith,4683384,2,16,26,3,2/3/6/7/19/12/16/17,7,TRUE,FALSE,TRUE,2024,FALSE
12.5,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,2,0,0,16,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Brayan Bello,4720856,2,16,26,3,13/14/16/17,14,TRUE,TRUE,FALSE,2024,FALSE
