team_ix,matchup_id,player,player_id,n_games,n_points,n_qs,team_id
7,2,Orlando Arcia,32530,NA,8,NA,12
7,2,Nick Castellanos,31187,NA,26,NA,12
7,2,Brady Singer,41172,1,-3,0,12
7,2,Nolan Gorman,41174,NA,1.5,NA,12
7,2,Evan Phillips,37911,NA,4.5,0,12
7,2,Josh Winckowski,4713488,NA,2,0,12
7,2,Masataka Yoshida,4872598,NA,0.5,NA,12
7,2,Scott Barlow,32156,NA,-4,0,12
7,2,Brent Rooker,40926,NA,1,NA,12
7,2,Jose Alvarado,36063,NA,7,0,12
7,2,Mauricio Dubon,35304,NA,3.5,NA,12
7,2,Eli Morgan,41324,NA,2,0,12
7,2,Hunter Brown,4717803,1,25,1,12
7,2,DJ LeMahieu,30765,NA,16,NA,12
7,2,Trent Grisham,34995,NA,-1.5,NA,12
7,2,Luis Castillo,35124,2,50,2,12
7,2,Giancarlo Stanton,30583,NA,12.5,NA,12
7,2,Bo Bichette,38904,NA,19,NA,12
7,2,Manny Machado,31097,NA,9.5,NA,12
7,2,Josh Naylor,35066,NA,2,NA,12
7,2,Mike Yastrzemski,33341,NA,6.5,NA,12
7,2,Enrique Hernandez,31358,NA,0.5,NA,12
7,2,Chas McCormick,40574,NA,13,NA,12
7,2,Matt Olson,32767,NA,21,NA,12
8,2,Oswaldo Cabrera,40835,NA,6,NA,11
8,2,Wilmer Flores,30627,NA,8.5,NA,11
8,2,Tommy Edman,39907,NA,11.5,NA,11
8,2,Whit Merrifield,32422,NA,9,NA,11
8,2,Nick Pivetta,36071,1,-3,0,11
8,2,Matt Carpenter,31015,NA,-0.5,NA,11
8,2,Aroldis Chapman,30442,NA,8.5,0,11
8,2,Andrew Benintendi,34986,NA,11.5,NA,11
8,2,Taylor Ward,34923,NA,8,NA,11
8,2,Brandon Drury,32269,NA,4.5,NA,11
8,2,Josh Rojas,40718,NA,13.5,NA,11
8,2,Kyle Freeland,33839,1,17,1,11
8,2,Max Scherzer,28976,1,18.5,0,11
8,2,Shane Bieber,40912,2,30,2,11
8,2,Kyle Schwarber,33712,NA,35,NA,11
8,2,Alec Bohm,41169,NA,25,NA,11
8,2,Luis Arraez,39572,NA,29.5,NA,11
8,2,William Contreras,39895,NA,8,NA,11
8,2,Cedric Mullins,35578,NA,30,NA,11
8,2,Zack Greinke,5883,1,12.5,0,11
8,2,Domingo German,33660,1,30,1,11
8,2,Sean Manaea,33244,1,5.5,0,11
9,2,Esteury Ruiz,39680,NA,16.5,NA,6
9,2,Wandy Peralta,36036,NA,4.5,0,6
9,2,Josh Jung,42437,NA,9.5,NA,6
9,2,Corbin Burnes,39878,1,34,1,6
9,2,Trey Mancini,33351,NA,7,NA,6
9,2,John Schreiber,39949,NA,4.5,0,6
9,2,Jurickson Profar,31117,NA,11,NA,6
9,2,George Springer,32078,NA,19.5,NA,6
9,2,Byron Buxton,32655,NA,6,NA,6
9,2,Giovanny Gallegos,36050,NA,17,0,6
9,2,Miguel Vargas,42453,NA,5.5,NA,6
9,2,Kyle Tucker,34967,NA,6,NA,6
9,2,Salvador Perez,31127,NA,4.5,NA,6
9,2,Brandon Lowe,39961,NA,26.5,NA,6
9,2,Andrew Vaughn,42394,NA,13.5,NA,6
9,2,Ryan McMahon,33247,NA,8.5,NA,6
9,2,Anthony Rendon,32098,NA,14,NA,6
9,2,Zack Wheeler,31267,1,22.5,1,6
9,2,Chris Sale,30948,1,0,0,6
9,2,Lance Lynn,30820,1,20,1,6
9,2,Kendall Graveman,33636,NA,3.5,0,6
9,2,Austin Riley,34982,NA,19.5,NA,6
9,2,Aaron Nola,33709,2,22.5,1,6
9,2,Michael King,40429,NA,15,0,6
9,2,Alex Cobb,31086,1,0.5,0,6
9,2,Xander Bogaerts,31606,NA,19.5,NA,6
9,2,Lucas Giolito,32697,1,21.5,1,6
9,2,Jeremy Pena,41273,NA,2.5,NA,6
10,2,Michael Wacha,32640,1,-10,0,1
10,2,Jesse Winker,32833,NA,5,NA,1
10,2,Matt Chapman,33857,NA,15.5,NA,1
10,2,Carlos Santana,30280,NA,8,NA,1
10,2,Pierce Johnson,32777,NA,-2.5,0,1
10,2,Willy Adames,33675,NA,16,NA,1
10,2,Kyle Gibson,31053,1,1,0,1
10,2,Dansby Swanson,34895,NA,7,NA,1
10,2,Oscar Colas,4987420,NA,3,NA,1
10,2,Blake Snell,33748,1,5.5,0,1
10,2,Sean Murphy,33557,NA,39.5,NA,1
10,2,Jhoan Duran,41109,NA,8,0,1
10,2,J.D. Martinez,31065,NA,3.5,NA,1
10,2,Ronald Acuna Jr.,36185,NA,31,NA,1
10,2,Clayton Kershaw,28963,1,16.5,1,1
10,2,Carlos Carrasco,28968,1,8,0,1
10,2,Jorge Lopez,33833,NA,9.5,0,1
10,2,Juan Soto,36969,NA,15.5,NA,1
10,2,Kodai Senga,4142421,1,4,0,1
10,2,Harold Ramirez,33259,NA,5,NA,1
10,2,Cristian Javier,41261,1,7,0,1
10,2,Rowdy Tellez,34287,NA,32,NA,1
10,2,Eugenio Suarez,32367,NA,17,NA,1
10,2,Anthony Volpe,42547,NA,2,NA,1
10,2,Mike Trout,30836,NA,9.5,NA,1
10,2,Ozzie Albies,33783,NA,24,NA,1
10,2,Mitch Keller,33722,1,19,1,1
11,2,Paul Sewald,35009,NA,22,0,9
11,2,Lars Nootbaar,4448736,NA,14,NA,9
11,2,Brandon Marsh,40803,NA,15,NA,9
11,2,Riley Greene,42179,NA,6.5,NA,9
11,2,Nico Hoerner,41219,NA,24.5,NA,9
11,2,Julio Urias,33223,2,36.5,1,9
11,2,Devin Williams,33224,NA,13,0,9
11,2,Sandy Alcantara,35241,2,8.5,1,9
11,2,Gleyber Torres,33804,NA,8.5,NA,9
11,2,Graham Ashcraft,4084179,1,18.5,1,9
11,2,Marcus Stroman,32815,1,19,1,9
11,2,Jason Heyward,29551,NA,-2.5,NA,9
11,2,Patrick Sandoval,40975,1,12,0,9
11,2,Freddy Peralta,39825,1,0,0,9
11,2,J.T. Realmuto,32177,NA,15,NA,9
11,2,Sonny Gray,32082,1,16,0,9
11,2,Ron Marinaccio,4228723,NA,3.5,0,9
11,2,Julio Rodriguez,41044,NA,12.5,NA,9
11,2,Hunter Renfroe,33205,NA,18.5,NA,9
11,2,Ha-Seong Kim,4089862,NA,3.5,NA,9
11,2,Cody Bellinger,33912,NA,29,NA,9
11,2,Nathaniel Lowe,40538,NA,25,NA,9
11,2,Patrick Wisdom,32861,NA,18.5,NA,9
11,2,Nolan Arenado,31261,NA,19,NA,9
12,2,Alek Manoah,42436,1,3.5,0,14
12,2,Josh Bell,32517,NA,23.5,NA,14
12,2,Bryce Elder,4301067,2,29.5,1,14
12,2,Gunnar Henderson,42507,NA,15,NA,14
12,2,Vinnie Pasquantino,4109109,NA,25,NA,14
12,2,Steven Kwan,41996,NA,18.5,NA,14
12,2,MacKenzie Gore,39636,1,7,0,14
12,2,Kevin Gausman,32667,1,29,1,14
12,2,Tyler Stephenson,34975,NA,7.5,NA,14
12,2,Andres Gimenez,37729,NA,9,NA,14
12,2,CJ Abrams,42402,NA,9,NA,14
12,2,Kyle Wright,39652,1,-3,0,14
12,2,Corbin Carroll,42404,NA,20.5,NA,14
12,2,Jorge Mateo,33832,NA,30,NA,14
12,2,Aaron Judge,33192,NA,14.5,NA,14
12,2,Jordan Walker,4684778,NA,1,NA,14
12,2,Ryan Pressly,33072,NA,-7,0,14
12,2,Brian Anderson,33776,NA,10,NA,14
12,2,Anthony Volpe,42547,NA,9,NA,14
12,2,David Robertson,29172,NA,22,0,14
12,2,Josh Hader,32760,NA,13,0,14
12,2,Lane Thomas,36409,NA,-1,NA,14
12,2,Franchy Cordero,33340,NA,5,NA,14
12,2,Dylan Cease,34943,2,29,1,14
12,2,Logan O'Hoppe,42047,NA,6,NA,14
13,NA,NA,NA,NA,NA,NA,11
14,NA,NA,NA,NA,NA,NA,7
15,NA,NA,NA,NA,NA,NA,5
16,NA,NA,NA,NA,NA,NA,8
17,NA,NA,NA,NA,NA,NA,13
18,NA,NA,NA,NA,NA,NA,4
19,NA,NA,NA,NA,NA,NA,12
20,NA,NA,NA,NA,NA,NA,1
21,NA,NA,NA,NA,NA,NA,9
22,NA,NA,NA,NA,NA,NA,14
23,NA,NA,NA,NA,NA,NA,2
24,NA,NA,NA,NA,NA,NA,4
25,NA,NA,NA,NA,NA,NA,1
26,NA,NA,NA,NA,NA,NA,6
27,NA,NA,NA,NA,NA,NA,11
28,NA,NA,NA,NA,NA,NA,7
29,NA,NA,NA,NA,NA,NA,5
30,NA,NA,NA,NA,NA,NA,8
31,NA,NA,NA,NA,NA,NA,12
32,NA,NA,NA,NA,NA,NA,14
33,NA,NA,NA,NA,NA,NA,2
34,NA,NA,NA,NA,NA,NA,4
35,NA,NA,NA,NA,NA,NA,13
36,NA,NA,NA,NA,NA,NA,8
37,NA,NA,NA,NA,NA,NA,14
38,NA,NA,NA,NA,NA,NA,9
39,NA,NA,NA,NA,NA,NA,1
40,NA,NA,NA,NA,NA,NA,6
41,NA,NA,NA,NA,NA,NA,11
42,NA,NA,NA,NA,NA,NA,7
43,NA,NA,NA,NA,NA,NA,12
44,NA,NA,NA,NA,NA,NA,4
45,NA,NA,NA,NA,NA,NA,13
46,NA,NA,NA,NA,NA,NA,8
47,NA,NA,NA,NA,NA,NA,5
48,NA,NA,NA,NA,NA,NA,7
49,NA,NA,NA,NA,NA,NA,4
50,NA,NA,NA,NA,NA,NA,2
51,NA,NA,NA,NA,NA,NA,14
52,NA,NA,NA,NA,NA,NA,9
53,NA,NA,NA,NA,NA,NA,1
54,NA,NA,NA,NA,NA,NA,6
55,NA,NA,NA,NA,NA,NA,12
56,NA,NA,NA,NA,NA,NA,8
57,NA,NA,NA,NA,NA,NA,5
58,NA,NA,NA,NA,NA,NA,7
59,NA,NA,NA,NA,NA,NA,11
60,NA,NA,NA,NA,NA,NA,6
61,NA,NA,NA,NA,NA,NA,8
62,NA,NA,NA,NA,NA,NA,13
63,NA,NA,NA,NA,NA,NA,4
64,NA,NA,NA,NA,NA,NA,2
65,NA,NA,NA,NA,NA,NA,14
66,NA,NA,NA,NA,NA,NA,9
67,NA,NA,NA,NA,NA,NA,12
68,NA,NA,NA,NA,NA,NA,7
69,NA,NA,NA,NA,NA,NA,11
70,NA,NA,NA,NA,NA,NA,6
71,NA,NA,NA,NA,NA,NA,1
72,NA,NA,NA,NA,NA,NA,9
73,NA,NA,NA,NA,NA,NA,7
74,NA,NA,NA,NA,NA,NA,5
75,NA,NA,NA,NA,NA,NA,8
76,NA,NA,NA,NA,NA,NA,13
77,NA,NA,NA,NA,NA,NA,4
78,NA,NA,NA,NA,NA,NA,2
79,NA,NA,NA,NA,NA,NA,12
80,NA,NA,NA,NA,NA,NA,6
81,NA,NA,NA,NA,NA,NA,1
82,NA,NA,NA,NA,NA,NA,9
83,NA,NA,NA,NA,NA,NA,14
84,NA,NA,NA,NA,NA,NA,2
85,NA,NA,NA,NA,NA,NA,6
86,NA,NA,NA,NA,NA,NA,11
87,NA,NA,NA,NA,NA,NA,7
88,NA,NA,NA,NA,NA,NA,5
89,NA,NA,NA,NA,NA,NA,8
90,NA,NA,NA,NA,NA,NA,13
91,NA,NA,NA,NA,NA,NA,12
92,NA,NA,NA,NA,NA,NA,9
93,NA,NA,NA,NA,NA,NA,14
94,NA,NA,NA,NA,NA,NA,2
95,NA,NA,NA,NA,NA,NA,4
96,NA,NA,NA,NA,NA,NA,13
97,NA,NA,NA,NA,NA,NA,9
98,NA,NA,NA,NA,NA,NA,1
99,NA,NA,NA,NA,NA,NA,6
100,NA,NA,NA,NA,NA,NA,11
101,NA,NA,NA,NA,NA,NA,7
102,NA,NA,NA,NA,NA,NA,5
103,NA,NA,NA,NA,NA,NA,12
104,NA,NA,NA,NA,NA,NA,2
105,NA,NA,NA,NA,NA,NA,4
106,NA,NA,NA,NA,NA,NA,13
107,NA,NA,NA,NA,NA,NA,8
108,NA,NA,NA,NA,NA,NA,5
109,NA,NA,NA,NA,NA,NA,2
110,NA,NA,NA,NA,NA,NA,14
111,NA,NA,NA,NA,NA,NA,9
112,NA,NA,NA,NA,NA,NA,1
113,NA,NA,NA,NA,NA,NA,6
114,NA,NA,NA,NA,NA,NA,11
115,NA,NA,NA,NA,NA,NA,12
116,NA,NA,NA,NA,NA,NA,13
117,NA,NA,NA,NA,NA,NA,8
118,NA,NA,NA,NA,NA,NA,5
119,NA,NA,NA,NA,NA,NA,7
120,NA,NA,NA,NA,NA,NA,11
1,NA,NA,NA,NA,NA,NA,12
2,NA,NA,NA,NA,NA,NA,7
3,NA,NA,NA,NA,NA,NA,11
4,NA,NA,NA,NA,NA,NA,6
5,NA,NA,NA,NA,NA,NA,1
6,NA,NA,NA,NA,NA,NA,9
7,2,Nestor Cortes,36480,1,23,1,7
7,2,Francisco Lindor,32129,NA,38.5,NA,7
7,2,Vaughn Grissom,42503,NA,4,NA,7
7,2,Alexis Diaz,4905920,NA,9.5,0,7
7,2,James Outman,41802,NA,10.5,NA,7
7,2,Luis Garcia,4684365,1,4,0,7
7,2,Jake Cronenworth,36364,NA,0.5,NA,7
7,2,Joe Ryan,42450,1,31,1,7
7,2,Willson Contreras,32532,NA,10,NA,7
7,2,Kris Bryant,33172,NA,9,NA,7
7,2,Nolan Gorman,41174,NA,10,NA,7
7,2,Tyler Anderson,32151,1,-9,0,7
7,2,Brice Turang,41179,NA,0.5,NA,7
7,2,C.J. Cron,32155,NA,6.5,NA,7
7,2,Andrew McCutchen,28701,NA,16,NA,7
7,2,Bobby Witt Jr.,42403,NA,25,NA,7
7,2,A.J. Minter,36133,NA,8,0,7
7,2,Michael Conforto,33711,NA,2,NA,7
7,2,Spencer Strider,4307825,1,12,0,7
7,2,Freddie Freeman,30193,NA,5.5,NA,7
7,2,Yordan Alvarez,36018,NA,19.5,NA,7
7,2,Miles Mikolas,32116,1,9,0,7
7,2,Mark Canha,31670,NA,3,NA,7
7,2,Pablo Lopez,39671,2,48,2,7
7,2,Rafael Montero,32631,NA,6,0,7
7,2,Elias Diaz,33594,NA,4,NA,7
7,2,Ryan Mountcastle,34940,NA,32,NA,7
8,2,Austin Hays,36928,NA,36,NA,5
8,2,Ian Happ,34945,NA,18.5,NA,5
8,2,Jose Ramirez,32801,NA,18,NA,5
8,2,Nathan Eovaldi,31174,1,0,0,5
8,2,Zac Gallen,39910,2,62.5,2,5
8,2,Justin Turner,29607,NA,23.5,NA,5
8,2,Jose Abreu,33095,NA,3.5,NA,5
8,2,Randy Arozarena,36488,NA,12.5,NA,5
8,2,Luis Garcia,40459,NA,19.5,NA,5
8,2,Jeff McNeil,33900,NA,13.5,NA,5
8,2,Corey Seager,32691,NA,16,NA,5
8,2,MJ Melendez,40948,NA,13,NA,5
8,2,Anthony Santander,36084,NA,8.5,NA,5
8,2,Ross Stripling,32789,NA,9,0,5
8,2,Yu Darvish,32055,2,37,1,5
8,2,Drew Rasmussen,42584,1,-3.5,0,5
8,2,Camilo Doval,41337,NA,11.5,0,5
8,2,Jameson Taillon,31258,1,19,0,5
8,2,Chris Bassitt,33148,1,20,1,5
8,2,Triston Casas,41180,NA,-2,NA,5
8,2,Jordan Romano,36380,NA,14.5,0,5
9,2,Teoscar Hernandez,33377,NA,13,NA,8
9,2,Rafael Devers,33859,NA,20,NA,8
9,2,Will Smith,38309,NA,5.5,NA,8
9,2,Thairo Estrada,36485,NA,22,NA,8
9,2,George Kirby,42406,1,17,1,8
9,2,Felix Bautista,4905859,NA,21,0,8
9,2,Reid Detmers,4326697,1,20,1,8
9,2,Charlie Blackmon,31084,NA,6.5,NA,8
9,2,Brendan Donovan,41773,NA,18,NA,8
9,2,Starling Marte,30830,NA,15.5,NA,8
9,2,Trea Turner,33710,NA,28.5,NA,8
9,2,Emmanuel Clase,41743,NA,21.5,0,8
9,2,Kris Bubic,41201,1,-2.5,0,8
9,2,Adolis Garcia,35537,NA,23.5,NA,8
9,2,Jesus Luzardo,39667,1,13,1,8
9,2,Garrett Cooper,33398,NA,5,NA,8
9,2,Christian Walker,32758,NA,13,NA,8
9,2,Tyler O'Neill,34168,NA,9,NA,8
9,2,Jazz Chisholm Jr.,41433,NA,5.5,NA,8
9,2,Garrett Whitlock,39674,2,27,1,8
9,2,Anthony DeSclafani,33180,1,20,1,8
9,2,Justin Steele,41022,1,26.5,1,8
9,2,David Bednar,38303,NA,3.5,0,8
10,2,Ketel Marte,32512,NA,10.5,NA,13
10,2,Nick Lodolo,42433,1,8,0,13
10,2,Myles Straw,39105,NA,5,NA,13
10,2,Mike Clevinger,32769,1,25.5,1,13
10,2,Bryan Reynolds,38980,NA,3.5,NA,13
10,2,Ramon Laureano,35142,NA,10,NA,13
10,2,Alex Bregman,34886,NA,30.5,NA,13
10,2,Adam Ottavino,29705,NA,15.5,0,13
10,2,Adam Frazier,33546,NA,5,NA,13
10,2,Eloy Jimenez,33867,NA,1,NA,13
10,2,Carlos Correa,32653,NA,17,NA,13
10,2,Hunter Greene,39635,1,19.5,1,13
10,2,Michael Fulmer,34842,NA,-6,0,13
10,2,Jacob deGrom,32796,1,24,1,13
10,2,Joc Pederson,31392,NA,4,NA,13
10,2,Tim Anderson,33184,NA,-0.5,NA,13
10,2,Joey Meneses,34534,NA,11.5,NA,13
10,2,Seiya Suzuki,4142424,NA,-2,NA,13
10,2,Keibert Ruiz,38827,NA,11.5,NA,13
10,2,Jose Urquidy,35759,1,21.5,1,13
10,2,Jhony Brito,42864,1,-18.5,0,13
10,2,Bryson Stott,42417,NA,19,NA,13
10,2,Jon Gray,33203,1,4.5,0,13
10,2,Christian Yelich,31283,NA,15.5,NA,13
10,2,Martin Perez,31098,1,8,0,13
10,2,Vladimir Guerrero Jr.,35002,NA,13.5,NA,13
10,2,Dylan Floro,33852,NA,13,0,13
10,2,Anthony Rizzo,30782,NA,26,NA,13
11,2,Esteury Ruiz,39680,NA,0.5,NA,4
11,2,Logan Webb,41216,1,21.5,1,4
11,2,Adley Rutschman,42178,NA,33,NA,4
11,2,Jeffrey Springs,35397,1,11,0,4
11,2,Jose Leclerc,33926,NA,3,0,4
11,2,Adam Frazier,33546,NA,1,NA,4
11,2,Ke'Bryan Hayes,35020,NA,-0.5,NA,4
11,2,Mookie Betts,33039,NA,20,NA,4
11,2,Marcus Semien,32146,NA,25.5,NA,4
11,2,Kyle Tucker,34967,NA,19,NA,4
11,2,Max Muncy,33303,NA,37.5,NA,4
11,2,Edouard Julien,3985190,NA,9,NA,4
11,2,Isaac Paredes,39706,NA,8,NA,4
11,2,Jordan Montgomery,38173,1,18,1,4
11,2,Andrew Heaney,32672,2,37,0,4
11,2,Victor Robles,35042,NA,-1,NA,4
11,2,Garrett Mitchell,4313442,NA,2,NA,4
11,2,Charlie Morton,29155,1,16.5,1,4
11,2,Jose Miranda,41000,NA,9,NA,4
11,2,Grayson Rodriguez,41196,2,9,0,4
11,2,Paul Goldschmidt,31027,NA,28,NA,4
11,2,Jeremy Pena,41273,NA,13.5,NA,4
11,2,Alex Verdugo,33786,NA,17,NA,4
11,2,Will Smith,31549,NA,16,0,4
11,2,Jarred Kelenic,41150,NA,30.5,NA,4
11,2,Kenley Jansen,29630,NA,14,0,4
11,2,Amed Rosario,33215,NA,14,NA,4
12,2,Myles Straw,39105,NA,0,NA,2
12,2,Pete Fairbanks,42180,NA,12,0,2
12,2,Ty France,35591,NA,24,NA,2
12,2,Yandy Diaz,33481,NA,23,NA,2
12,2,Jason Adam,32145,NA,10,0,2
12,2,Jon Berti,32273,NA,0,NA,2
12,2,Alex Call,38994,NA,0,NA,2
12,2,Jonathan India,41171,NA,28.5,NA,2
12,2,Shohei Ohtani,39832,NA,0,0,2
12,2,Spencer Torkelson,4424286,NA,1.5,NA,2
12,2,Brandon Nimmo,32159,NA,27,NA,2
12,2,Alejandro Kirk,42081,NA,19.5,NA,2
12,2,Wander Franco,40929,NA,20,NA,2
12,2,Framber Valdez,36581,2,44,2,2
12,2,Ryan Helsley,39909,NA,15.5,0,2
12,2,Dustin May,40937,1,11,0,2
12,2,Eric Lauer,39915,1,20,1,2
12,2,Josh Lowe,40557,NA,1.5,NA,2
12,2,Joey Wiemer,4417134,NA,2,NA,2
12,2,Jake McCarthy,41197,NA,0.5,NA,2
12,2,Shane McClanahan,41199,2,40,1,2
12,2,Trent Grisham,34995,NA,5,NA,2
12,2,Luis Rengifo,37237,NA,2.5,NA,2
12,2,Zach Plesac,42169,1,6,0,2
12,2,Seth Lugo,34873,1,1,0,2
12,2,Pete Alonso,37498,NA,26.5,NA,2
12,2,Manuel Margot,33599,NA,3.5,NA,2
13,NA,NA,NA,NA,NA,NA,12
14,NA,NA,NA,NA,NA,NA,6
15,NA,NA,NA,NA,NA,NA,1
16,NA,NA,NA,NA,NA,NA,9
17,NA,NA,NA,NA,NA,NA,14
18,NA,NA,NA,NA,NA,NA,2
19,NA,NA,NA,NA,NA,NA,6
20,NA,NA,NA,NA,NA,NA,11
21,NA,NA,NA,NA,NA,NA,7
22,NA,NA,NA,NA,NA,NA,5
23,NA,NA,NA,NA,NA,NA,8
24,NA,NA,NA,NA,NA,NA,13
25,NA,NA,NA,NA,NA,NA,12
26,NA,NA,NA,NA,NA,NA,9
27,NA,NA,NA,NA,NA,NA,14
28,NA,NA,NA,NA,NA,NA,2
29,NA,NA,NA,NA,NA,NA,4
30,NA,NA,NA,NA,NA,NA,13
31,NA,NA,NA,NA,NA,NA,9
32,NA,NA,NA,NA,NA,NA,1
33,NA,NA,NA,NA,NA,NA,6
34,NA,NA,NA,NA,NA,NA,11
35,NA,NA,NA,NA,NA,NA,7
36,NA,NA,NA,NA,NA,NA,5
37,NA,NA,NA,NA,NA,NA,12
38,NA,NA,NA,NA,NA,NA,2
39,NA,NA,NA,NA,NA,NA,4
40,NA,NA,NA,NA,NA,NA,13
41,NA,NA,NA,NA,NA,NA,8
42,NA,NA,NA,NA,NA,NA,5
43,NA,NA,NA,NA,NA,NA,2
44,NA,NA,NA,NA,NA,NA,14
45,NA,NA,NA,NA,NA,NA,9
46,NA,NA,NA,NA,NA,NA,1
47,NA,NA,NA,NA,NA,NA,6
48,NA,NA,NA,NA,NA,NA,11
49,NA,NA,NA,NA,NA,NA,12
50,NA,NA,NA,NA,NA,NA,13
51,NA,NA,NA,NA,NA,NA,8
52,NA,NA,NA,NA,NA,NA,5
53,NA,NA,NA,NA,NA,NA,7
54,NA,NA,NA,NA,NA,NA,11
55,NA,NA,NA,NA,NA,NA,13
56,NA,NA,NA,NA,NA,NA,4
57,NA,NA,NA,NA,NA,NA,2
58,NA,NA,NA,NA,NA,NA,14
59,NA,NA,NA,NA,NA,NA,9
60,NA,NA,NA,NA,NA,NA,1
61,NA,NA,NA,NA,NA,NA,12
62,NA,NA,NA,NA,NA,NA,5
63,NA,NA,NA,NA,NA,NA,7
64,NA,NA,NA,NA,NA,NA,11
65,NA,NA,NA,NA,NA,NA,6
66,NA,NA,NA,NA,NA,NA,1
67,NA,NA,NA,NA,NA,NA,5
68,NA,NA,NA,NA,NA,NA,8
69,NA,NA,NA,NA,NA,NA,13
70,NA,NA,NA,NA,NA,NA,4
71,NA,NA,NA,NA,NA,NA,2
72,NA,NA,NA,NA,NA,NA,14
73,NA,NA,NA,NA,NA,NA,12
74,NA,NA,NA,NA,NA,NA,11
75,NA,NA,NA,NA,NA,NA,6
76,NA,NA,NA,NA,NA,NA,1
77,NA,NA,NA,NA,NA,NA,9
78,NA,NA,NA,NA,NA,NA,14
79,NA,NA,NA,NA,NA,NA,11
80,NA,NA,NA,NA,NA,NA,7
81,NA,NA,NA,NA,NA,NA,5
82,NA,NA,NA,NA,NA,NA,8
83,NA,NA,NA,NA,NA,NA,13
84,NA,NA,NA,NA,NA,NA,4
85,NA,NA,NA,NA,NA,NA,12
86,NA,NA,NA,NA,NA,NA,1
87,NA,NA,NA,NA,NA,NA,9
88,NA,NA,NA,NA,NA,NA,14
89,NA,NA,NA,NA,NA,NA,2
90,NA,NA,NA,NA,NA,NA,4
91,NA,NA,NA,NA,NA,NA,1
92,NA,NA,NA,NA,NA,NA,6
93,NA,NA,NA,NA,NA,NA,11
94,NA,NA,NA,NA,NA,NA,7
95,NA,NA,NA,NA,NA,NA,5
96,NA,NA,NA,NA,NA,NA,8
97,NA,NA,NA,NA,NA,NA,12
98,NA,NA,NA,NA,NA,NA,14
99,NA,NA,NA,NA,NA,NA,2
100,NA,NA,NA,NA,NA,NA,4
101,NA,NA,NA,NA,NA,NA,13
102,NA,NA,NA,NA,NA,NA,8
103,NA,NA,NA,NA,NA,NA,14
104,NA,NA,NA,NA,NA,NA,9
105,NA,NA,NA,NA,NA,NA,1
106,NA,NA,NA,NA,NA,NA,6
107,NA,NA,NA,NA,NA,NA,11
108,NA,NA,NA,NA,NA,NA,7
109,NA,NA,NA,NA,NA,NA,12
110,NA,NA,NA,NA,NA,NA,4
111,NA,NA,NA,NA,NA,NA,13
112,NA,NA,NA,NA,NA,NA,8
113,NA,NA,NA,NA,NA,NA,5
114,NA,NA,NA,NA,NA,NA,7
115,NA,NA,NA,NA,NA,NA,4
116,NA,NA,NA,NA,NA,NA,2
117,NA,NA,NA,NA,NA,NA,14
118,NA,NA,NA,NA,NA,NA,9
119,NA,NA,NA,NA,NA,NA,1
120,NA,NA,NA,NA,NA,NA,6
1,NA,NA,NA,NA,NA,NA,5
2,NA,NA,NA,NA,NA,NA,8
3,NA,NA,NA,NA,NA,NA,13
4,NA,NA,NA,NA,NA,NA,4
5,NA,NA,NA,NA,NA,NA,2
6,NA,NA,NA,NA,NA,NA,14
7,NA,NA,NA,NA,NA,NA,12
8,NA,NA,NA,NA,NA,NA,11
9,NA,NA,NA,NA,NA,NA,6
10,NA,NA,NA,NA,NA,NA,1
11,NA,NA,NA,NA,NA,NA,9
12,NA,NA,NA,NA,NA,NA,14
13,3,Wilmer Flores,30627,NA,15.5,NA,11
13,3,Tommy Edman,39907,NA,27.5,NA,11
13,3,Whit Merrifield,32422,NA,8,NA,11
13,3,Matt Carpenter,31015,NA,25,NA,11
13,3,Aroldis Chapman,30442,NA,9,0,11
13,3,Andrew Benintendi,34986,NA,11,NA,11
13,3,Taylor Ward,34923,NA,14,NA,11
13,3,Brandon Drury,32269,NA,1.5,NA,11
13,3,Josh Rojas,40718,NA,12.5,NA,11
13,3,Kyle Freeland,33839,2,-3,0,11
13,3,Shane Bieber,40912,1,9,0,11
13,3,Max Scherzer,28976,1,10,0,11
13,3,Alex Lange,40976,NA,13.5,0,11
13,3,Kyle Schwarber,33712,NA,11,NA,11
13,3,Rich Hill,6321,1,14.5,0,11
13,3,Alec Bohm,41169,NA,11,NA,11
13,3,Luis Arraez,39572,NA,15,NA,11
13,3,William Contreras,39895,NA,9.5,NA,11
13,3,Cedric Mullins,35578,NA,6.5,NA,11
13,3,Zack Greinke,5883,1,2,0,11
13,3,Domingo German,33660,1,10,0,11
13,3,Sean Manaea,33244,1,-2.5,0,11
14,3,Nestor Cortes,36480,1,18.5,1,7
14,3,Mike Clevinger,32769,1,-2.5,0,7
14,3,Francisco Lindor,32129,NA,12,NA,7
14,3,Vaughn Grissom,42503,NA,0.5,NA,7
14,3,Luis Garcia,4684365,1,32.5,1,7
14,3,Alexis Diaz,4905920,NA,8.5,0,7
14,3,James Outman,41802,NA,36,NA,7
14,3,Jake Cronenworth,36364,NA,15,NA,7
14,3,Joe Ryan,42450,1,13,1,7
14,3,Willson Contreras,32532,NA,28,NA,7
14,3,Kris Bryant,33172,NA,20.5,NA,7
14,3,Nolan Gorman,41174,NA,19,NA,7
14,3,Tyler Anderson,32151,1,-1,0,7
14,3,C.J. Cron,32155,NA,11.5,NA,7
14,3,Andrew McCutchen,28701,NA,16.5,NA,7
